entry_id,customer_id,type,amount,effective_date,source,status
ENT_INV_C00549_13_D,C00549,invoice_debit,-99.0,2024-02-14,invoice,settled
ENT_INV_C00549_13_P,C00549,payment,99.0,2024-03-17,direct_debit,settled
ENT_INV_C00549_14_D,C00549,invoice_debit,-99.0,2024-03-14,invoice,settled
ENT_INV_C00549_14_P,C00549,payment,99.0,2024-04-17,direct_debit,settled
ENT_INV_C00549_15_D,C00549,invoice_debit,-99.0,2024-04-14,invoice,settled
ENT_INV_C00549_15_P,C00549,payment,99.0,2024-05-17,direct_debit,settled
ENT_INV_C00549_16_D,C00549,invoice_debit,-99.0,2024-05-14,invoice,settled
ENT_INV_C00549_16_P,C00549,payment,99.0,2024-06-17,direct_debit,settled
ENT_INV_C00549_17_D,C00549,invoice_debit,-99.0,2024-06-14,invoice,settled
ENT_INV_C00549_17_P,C00549,payment,99.0,2024-07-17,direct_debit,settled
ENT_INV_C00549_18_D,C00549,invoice_debit,-99.0,2024-07-14,invoice,settled
ENT_INV_C00549_18_P,C00549,payment,99.0,2024-08-17,direct_debit,settled
ENT_INV_C00549_19_D,C00549,invoice_debit,-99.0,2024-08-14,invoice,settled
ENT_INV_C00549_19_P,C00549,payment,99.0,2024-09-17,direct_debit,settled
ENT_INV_C00549_20_D,C00549,invoice_debit,-99.0,2024-09-14,invoice,settled
ENT_INV_C00549_20_P,C00549,payment,99.0,2024-10-17,direct_debit,settled
ENT_INV_C00549_21_D,C00549,invoice_debit,-99.0,2024-10-14,invoice,settled
ENT_INV_C00549_21_P,C00549,payment,99.0,2024-11-17,direct_debit,settled
ENT_INV_C00549_22_D,C00549,invoice_debit,-99.0,2024-11-14,invoice,settled
ENT_INV_C00549_22_P,C00549,payment,99.0,2024-12-17,direct_debit,settled
ENT_INV_C00549_23_D,C00549,invoice_debit,-99.0,2024-12-14,invoice,settled
ENT_INV_C00549_23_P,C00549,payment,99.0,2025-01-17,direct_debit,settled
ENT_INV_C00550_00_D,C00550,invoice_debit,-59.0,2023-02-26,invoice,settled
ENT_INV_C00550_00_P,C00550,payment,59.0,2023-03-29,direct_debit,settled
ENT_INV_C00550_01_D,C00550,invoice_debit,-59.0,2023-03-26,invoice,settled
ENT_INV_C00550_01_P,C00550,payment,59.0,2023-04-29,direct_debit,settled
ENT_INV_C00550_02_D,C00550,invoice_debit,-59.0,2023-04-26,invoice,settled
ENT_INV_C00550_02_P,C00550,payment,59.0,2023-05-29,direct_debit,settled
ENT_INV_C00550_03_D,C00550,invoice_debit,-59.0,2023-05-26,invoice,settled
ENT_INV_C00550_03_P,C00550,payment,59.0,2023-06-29,direct_debit,settled
ENT_INV_C00550_04_D,C00550,invoice_debit,-59.0,2023-06-26,invoice,settled
ENT_INV_C00550_04_P,C00550,payment,59.0,2023-07-29,direct_debit,settled
ENT_INV_C00550_05_D,C00550,invoice_debit,-59.0,2023-07-26,invoice,settled
ENT_INV_C00550_05_P,C00550,payment,59.0,2023-08-29,direct_debit,settled
ENT_INV_C00550_06_D,C00550,invoice_debit,-59.0,2023-08-26,invoice,settled
ENT_INV_C00550_06_P,C00550,payment,59.0,2023-09-29,direct_debit,settled
ENT_INV_C00550_07_D,C00550,invoice_debit,-59.0,2023-09-26,invoice,settled
ENT_INV_C00550_07_P,C00550,payment,59.0,2023-10-29,direct_debit,settled
ENT_INV_C00550_08_D,C00550,invoice_debit,-59.0,2023-10-26,invoice,settled
ENT_INV_C00550_08_P,C00550,payment,59.0,2023-11-29,direct_debit,settled
ENT_INV_C00550_09_D,C00550,invoice_debit,-59.0,2023-11-26,invoice,settled
ENT_INV_C00550_09_P,C00550,payment,59.0,2023-12-29,direct_debit,settled
ENT_INV_C00550_10_D,C00550,invoice_debit,-59.0,2023-12-26,invoice,settled
ENT_INV_C00550_10_P,C00550,payment,59.0,2024-01-29,direct_debit,settled
ENT_INV_C00550_11_D,C00550,invoice_debit,-59.0,2024-01-26,invoice,settled
ENT_INV_C00550_11_P,C00550,payment,59.0,2024-02-29,direct_debit,settled
ENT_INV_C00550_12_D,C00550,invoice_debit,-59.0,2024-02-26,invoice,settled
ENT_INV_C00550_12_P,C00550,payment,59.0,2024-03-29,direct_debit,settled
ENT_INV_C00550_13_D,C00550,invoice_debit,-59.0,2024-03-26,invoice,settled
ENT_INV_C00550_13_P,C00550,payment,59.0,2024-04-29,direct_debit,settled
ENT_INV_C00550_14_D,C00550,invoice_debit,-59.0,2024-04-26,invoice,settled
ENT_INV_C00550_14_P,C00550,payment,59.0,2024-05-29,direct_debit,settled
ENT_INV_C00550_15_D,C00550,invoice_debit,-59.0,2024-05-26,invoice,settled
ENT_INV_C00550_15_P,C00550,payment,59.0,2024-06-29,direct_debit,settled
ENT_INV_C00550_16_D,C00550,invoice_debit,-59.0,2024-06-26,invoice,settled
ENT_INV_C00550_16_P,C00550,payment,59.0,2024-07-29,direct_debit,settled
ENT_INV_C00550_17_D,C00550,invoice_debit,-59.0,2024-07-26,invoice,settled
ENT_INV_C00550_17_P,C00550,payment,59.0,2024-08-29,direct_debit,settled
ENT_INV_C00550_18_D,C00550,invoice_debit,-59.0,2024-08-26,invoice,settled
ENT_INV_C00550_18_P,C00550,payment,59.0,2024-09-29,direct_debit,settled
ENT_INV_C00550_19_D,C00550,invoice_debit,-59.0,2024-09-26,invoice,settled
ENT_INV_C00550_19_P,C00550,payment,59.0,2024-10-29,direct_debit,settled
ENT_INV_C00550_20_D,C00550,invoice_debit,-59.0,2024-10-26,invoice,settled
ENT_INV_C00550_20_P,C00550,payment,59.0,2024-11-29,direct_debit,settled
ENT_INV_C00550_21_D,C00550,invoice_debit,-59.0,2024-11-26,invoice,settled
ENT_INV_C00550_21_P,C00550,payment,59.0,2024-12-29,direct_debit,settled
ENT_INV_C00550_22_D,C00550,invoice_debit,-59.0,2024-12-26,invoice,settled
ENT_INV_C00550_22_P,C00550,payment,59.0,2025-01-29,direct_debit,settled
ENT_INV_C00550_23_D,C00550,invoice_debit,-59.0,2025-01-26,invoice,settled
ENT_INV_C00550_23_P,C00550,payment,59.0,2025-03-01,direct_debit,settled
ENT_INV_C00551_00_D,C00551,invoice_debit,-89.0,2023-04-20,invoice,settled
ENT_INV_C00551_00_P,C00551,payment,89.0,2023-05-23,direct_debit,settled
ENT_INV_C00551_01_D,C00551,invoice_debit,-89.0,2023-05-20,invoice,settled
ENT_INV_C00551_01_P,C00551,payment,89.0,2023-06-23,direct_debit,settled
ENT_INV_C00551_02_D,C00551,invoice_debit,-89.0,2023-06-20,invoice,settled
ENT_INV_C00551_02_P,C00551,payment,89.0,2023-07-23,direct_debit,settled
ENT_INV_C00551_03_D,C00551,invoice_debit,-89.0,2023-07-20,invoice,settled
ENT_INV_C00551_03_P,C00551,payment,89.0,2023-08-23,direct_debit,settled
ENT_INV_C00551_04_D,C00551,invoice_debit,-89.0,2023-08-20,invoice,settled
ENT_INV_C00551_04_P,C00551,payment,89.0,2023-09-23,direct_debit,settled
ENT_INV_C00551_05_D,C00551,invoice_debit,-89.0,2023-09-20,invoice,settled
ENT_INV_C00551_05_P,C00551,payment,89.0,2023-10-23,direct_debit,settled
ENT_INV_C00551_06_D,C00551,invoice_debit,-89.0,2023-10-20,invoice,settled
ENT_INV_C00551_06_P,C00551,payment,89.0,2023-11-23,direct_debit,settled
ENT_INV_C00551_07_D,C00551,invoice_debit,-89.0,2023-11-20,invoice,settled
ENT_INV_C00551_07_P,C00551,payment,89.0,2023-12-23,direct_debit,settled
ENT_INV_C00551_08_D,C00551,invoice_debit,-89.0,2023-12-20,invoice,settled
ENT_INV_C00551_08_P,C00551,payment,89.0,2024-01-23,direct_debit,settled
ENT_INV_C00551_09_D,C00551,invoice_debit,-89.0,2024-01-20,invoice,settled
ENT_INV_C00551_09_P,C00551,payment,89.0,2024-02-23,direct_debit,settled
ENT_INV_C00551_10_D,C00551,invoice_debit,-89.0,2024-02-20,invoice,settled
ENT_INV_C00551_10_P,C00551,payment,89.0,2024-03-23,direct_debit,settled
ENT_INV_C00551_11_D,C00551,invoice_debit,-89.0,2024-03-20,invoice,settled
ENT_INV_C00551_11_P,C00551,payment,89.0,2024-04-23,direct_debit,settled
ENT_INV_C00551_12_D,C00551,invoice_debit,-89.0,2024-04-20,invoice,settled
ENT_INV_C00551_12_P,C00551,payment,89.0,2024-05-23,direct_debit,settled
ENT_INV_C00551_13_D,C00551,invoice_debit,-89.0,2024-05-20,invoice,settled
ENT_INV_C00551_13_P,C00551,payment,89.0,2024-06-23,direct_debit,settled
ENT_INV_C00551_14_D,C00551,invoice_debit,-89.0,2024-06-20,invoice,settled
ENT_INV_C00551_14_P,C00551,payment,89.0,2024-07-23,direct_debit,settled
ENT_INV_C00551_15_D,C00551,invoice_debit,-89.0,2024-07-20,invoice,settled
ENT_INV_C00551_15_P,C00551,payment,89.0,2024-08-23,direct_debit,settled
ENT_INV_C00551_16_D,C00551,invoice_debit,-89.0,2024-08-20,invoice,settled
ENT_INV_C00551_16_P,C00551,payment,89.0,2024-09-23,direct_debit,settled
ENT_INV_C00551_17_D,C00551,invoice_debit,-89.0,2024-09-20,invoice,settled
ENT_INV_C00551_17_P,C00551,payment,89.0,2024-10-23,direct_debit,settled
ENT_INV_C00551_18_D,C00551,invoice_debit,-89.0,2024-10-20,invoice,settled
ENT_INV_C00551_18_P,C00551,payment,89.0,2024-11-23,direct_debit,settled
ENT_INV_C00551_19_D,C00551,invoice_debit,-89.0,2024-11-20,invoice,settled
ENT_INV_C00551_19_P,C00551,payment,89.0,2024-12-23,direct_debit,settled
ENT_INV_C00551_20_D,C00551,invoice_debit,-89.0,2024-12-20,invoice,settled
ENT_INV_C00551_20_P,C00551,payment,89.0,2025-01-23,direct_debit,settled
ENT_INV_C00551_21_D,C00551,invoice_debit,-89.0,2025-01-20,invoice,settled
ENT_INV_C00551_21_P,C00551,payment,89.0,2025-02-23,direct_debit,settled
ENT_INV_C00551_22_D,C00551,invoice_debit,-89.0,2025-02-20,invoice,settled
ENT_INV_C00551_22_P,C00551,payment,89.0,2025-03-23,direct_debit,settled
ENT_INV_C00551_23_D,C00551,invoice_debit,-89.0,2025-03-20,invoice,settled
ENT_INV_C00551_23_P,C00551,payment,89.0,2025-04-23,direct_debit,settled
ENT_INV_C00552_00_D,C00552,invoice_debit,-89.0,2023-01-02,invoice,settled
ENT_INV_C00552_00_P,C00552,payment,89.0,2023-02-05,direct_debit,settled
ENT_INV_C00552_01_D,C00552,invoice_debit,-89.0,2023-02-02,invoice,settled
ENT_INV_C00552_01_P,C00552,payment,89.0,2023-03-05,direct_debit,settled
ENT_INV_C00552_02_D,C00552,invoice_debit,-89.0,2023-03-02,invoice,settled
ENT_INV_C00552_02_P,C00552,payment,89.0,2023-04-05,direct_debit,settled
ENT_INV_C00552_03_D,C00552,invoice_debit,-89.0,2023-04-02,invoice,settled
ENT_INV_C00552_03_P,C00552,payment,89.0,2023-05-05,direct_debit,settled
ENT_INV_C00552_04_D,C00552,invoice_debit,-89.0,2023-05-02,invoice,settled
ENT_INV_C00552_04_P,C00552,payment,89.0,2023-06-05,direct_debit,settled
ENT_INV_C00552_05_D,C00552,invoice_debit,-89.0,2023-06-02,invoice,settled
ENT_INV_C00552_05_P,C00552,payment,89.0,2023-07-05,direct_debit,settled
ENT_INV_C00552_06_D,C00552,invoice_debit,-89.0,2023-07-02,invoice,settled
ENT_INV_C00552_06_P,C00552,payment,89.0,2023-08-05,direct_debit,settled
ENT_INV_C00552_07_D,C00552,invoice_debit,-89.0,2023-08-02,invoice,settled
ENT_INV_C00552_07_P,C00552,payment,89.0,2023-09-05,direct_debit,settled
ENT_INV_C00552_08_D,C00552,invoice_debit,-89.0,2023-09-02,invoice,settled
ENT_INV_C00552_08_P,C00552,payment,89.0,2023-10-05,direct_debit,settled
ENT_INV_C00552_09_D,C00552,invoice_debit,-89.0,2023-10-02,invoice,settled
ENT_INV_C00552_09_P,C00552,payment,89.0,2023-11-05,direct_debit,settled
ENT_INV_C00552_10_D,C00552,invoice_debit,-89.0,2023-11-02,invoice,settled
ENT_INV_C00552_10_P,C00552,payment,89.0,2023-12-05,direct_debit,settled
ENT_INV_C00552_11_D,C00552,invoice_debit,-89.0,2023-12-02,invoice,settled
ENT_INV_C00552_11_P,C00552,payment,89.0,2024-01-05,direct_debit,settled
ENT_INV_C00552_12_D,C00552,invoice_debit,-89.0,2024-01-02,invoice,settled
ENT_INV_C00552_12_P,C00552,payment,89.0,2024-02-05,direct_debit,settled
ENT_INV_C00552_13_D,C00552,invoice_debit,-89.0,2024-02-02,invoice,settled
ENT_INV_C00552_13_P,C00552,payment,89.0,2024-03-05,direct_debit,settled
ENT_INV_C00552_14_D,C00552,invoice_debit,-89.0,2024-03-02,invoice,settled
ENT_INV_C00552_14_P,C00552,payment,89.0,2024-04-05,direct_debit,settled
ENT_INV_C00552_15_D,C00552,invoice_debit,-89.0,2024-04-02,invoice,settled
ENT_INV_C00552_15_P,C00552,payment,89.0,2024-05-05,direct_debit,settled
ENT_INV_C00552_16_D,C00552,invoice_debit,-89.0,2024-05-02,invoice,settled
ENT_INV_C00552_16_P,C00552,payment,89.0,2024-06-05,direct_debit,settled
ENT_INV_C00552_17_D,C00552,invoice_debit,-89.0,2024-06-02,invoice,settled
ENT_INV_C00552_17_P,C00552,payment,89.0,2024-07-05,direct_debit,settled
ENT_INV_C00552_18_D,C00552,invoice_debit,-89.0,2024-07-02,invoice,settled
ENT_INV_C00552_18_P,C00552,payment,89.0,2024-08-05,direct_debit,settled
ENT_INV_C00552_19_D,C00552,invoice_debit,-89.0,2024-08-02,invoice,settled
ENT_INV_C00552_19_P,C00552,payment,89.0,2024-09-05,direct_debit,settled
ENT_INV_C00552_20_D,C00552,invoice_debit,-89.0,2024-09-02,invoice,settled
ENT_INV_C00552_20_P,C00552,payment,89.0,2024-10-05,direct_debit,settled
ENT_INV_C00552_21_D,C00552,invoice_debit,-89.0,2024-10-02,invoice,settled
ENT_INV_C00552_21_P,C00552,payment,89.0,2024-11-05,direct_debit,settled
ENT_INV_C00552_22_D,C00552,invoice_debit,-89.0,2024-11-02,invoice,settled
ENT_INV_C00552_22_P,C00552,payment,89.0,2024-12-05,direct_debit,settled
ENT_INV_C00552_23_D,C00552,invoice_debit,-89.0,2024-12-02,invoice,settled
ENT_INV_C00552_23_P,C00552,payment,89.0,2025-01-05,direct_debit,settled
ENT_INV_C00553_00_D,C00553,invoice_debit,-89.0,2023-01-31,invoice,settled
ENT_INV_C00553_00_P,C00553,payment,89.0,2023-03-03,direct_debit,settled
ENT_INV_C00553_01_D,C00553,invoice_debit,-89.0,2023-02-28,invoice,settled
ENT_INV_C00553_01_P,C00553,payment,89.0,2023-04-03,direct_debit,settled
ENT_INV_C00553_02_D,C00553,invoice_debit,-89.0,2023-03-31,invoice,settled
ENT_INV_C00553_02_P,C00553,payment,89.0,2023-05-03,direct_debit,settled
ENT_INV_C00553_03_D,C00553,invoice_debit,-89.0,2023-04-30,invoice,settled
ENT_INV_C00553_03_P,C00553,payment,89.0,2023-06-03,direct_debit,settled
ENT_INV_C00553_04_D,C00553,invoice_debit,-89.0,2023-05-31,invoice,settled
ENT_INV_C00553_04_P,C00553,payment,89.0,2023-07-03,direct_debit,settled
ENT_INV_C00553_05_D,C00553,invoice_debit,-89.0,2023-06-30,invoice,settled
ENT_INV_C00553_05_P,C00553,payment,89.0,2023-08-03,direct_debit,settled
ENT_INV_C00553_06_D,C00553,invoice_debit,-89.0,2023-07-31,invoice,settled
ENT_INV_C00553_06_P,C00553,payment,89.0,2023-09-03,direct_debit,settled
ENT_INV_C00553_07_D,C00553,invoice_debit,-89.0,2023-08-31,invoice,settled
ENT_INV_C00553_07_P,C00553,payment,89.0,2023-10-03,direct_debit,settled
ENT_INV_C00553_08_D,C00553,invoice_debit,-89.0,2023-09-30,invoice,settled
ENT_INV_C00553_08_P,C00553,payment,89.0,2023-11-03,direct_debit,settled
ENT_INV_C00553_09_D,C00553,invoice_debit,-89.0,2023-10-31,invoice,settled
ENT_INV_C00553_09_P,C00553,payment,89.0,2023-12-03,direct_debit,settled
ENT_INV_C00553_10_D,C00553,invoice_debit,-89.0,2023-11-30,invoice,settled
ENT_INV_C00553_10_P,C00553,payment,89.0,2024-01-03,direct_debit,settled
ENT_INV_C00553_11_D,C00553,invoice_debit,-89.0,2023-12-31,invoice,settled
ENT_INV_C00553_11_P,C00553,payment,89.0,2024-02-03,direct_debit,settled
ENT_INV_C00553_12_D,C00553,invoice_debit,-89.0,2024-01-31,invoice,settled
ENT_INV_C00553_12_P,C00553,payment,89.0,2024-03-03,direct_debit,settled
ENT_INV_C00553_13_D,C00553,invoice_debit,-89.0,2024-02-29,invoice,settled
ENT_INV_C00553_13_P,C00553,payment,89.0,2024-04-03,direct_debit,settled
ENT_INV_C00553_14_D,C00553,invoice_debit,-89.0,2024-03-31,invoice,settled
ENT_INV_C00553_14_P,C00553,payment,89.0,2024-05-03,direct_debit,settled
ENT_INV_C00553_15_D,C00553,invoice_debit,-89.0,2024-04-30,invoice,settled
ENT_INV_C00553_15_P,C00553,payment,89.0,2024-06-03,direct_debit,settled
ENT_INV_C00553_16_D,C00553,invoice_debit,-89.0,2024-05-31,invoice,settled
ENT_INV_C00553_16_P,C00553,payment,89.0,2024-07-03,direct_debit,settled
ENT_INV_C00553_17_D,C00553,invoice_debit,-89.0,2024-06-30,invoice,settled
ENT_INV_C00553_17_P,C00553,payment,89.0,2024-08-03,direct_debit,settled
ENT_INV_C00553_18_D,C00553,invoice_debit,-89.0,2024-07-31,invoice,settled
ENT_INV_C00553_18_P,C00553,payment,89.0,2024-09-03,direct_debit,settled
ENT_INV_C00553_19_D,C00553,invoice_debit,-89.0,2024-08-31,invoice,settled
ENT_INV_C00553_19_P,C00553,payment,89.0,2024-10-03,direct_debit,settled
ENT_INV_C00553_20_D,C00553,invoice_debit,-89.0,2024-09-30,invoice,settled
ENT_INV_C00553_20_P,C00553,payment,89.0,2024-11-03,direct_debit,settled
ENT_INV_C00553_21_D,C00553,invoice_debit,-89.0,2024-10-31,invoice,settled
ENT_INV_C00553_21_P,C00553,payment,89.0,2024-12-03,direct_debit,settled
ENT_INV_C00553_22_D,C00553,invoice_debit,-89.0,2024-11-30,invoice,settled
ENT_INV_C00553_22_P,C00553,payment,89.0,2025-01-03,direct_debit,settled
ENT_INV_C00553_23_D,C00553,invoice_debit,-89.0,2024-12-31,invoice,settled
ENT_INV_C00553_23_P,C00553,payment,89.0,2025-02-03,direct_debit,settled
ENT_INV_C00554_00_D,C00554,invoice_debit,-129.0,2023-03-12,invoice,settled
ENT_INV_C00554_00_P,C00554,payment,129.0,2023-04-15,direct_debit,settled
ENT_INV_C00554_01_D,C00554,invoice_debit,-129.0,2023-04-12,invoice,settled
ENT_INV_C00554_01_P,C00554,payment,129.0,2023-05-15,direct_debit,settled
ENT_INV_C00554_02_D,C00554,invoice_debit,-129.0,2023-05-12,invoice,settled
ENT_INV_C00554_02_P,C00554,payment,129.0,2023-06-15,direct_debit,settled
ENT_INV_C00554_03_D,C00554,invoice_debit,-129.0,2023-06-12,invoice,settled
ENT_INV_C00554_03_P,C00554,payment,129.0,2023-07-15,direct_debit,settled
ENT_INV_C00554_04_D,C00554,invoice_debit,-129.0,2023-07-12,invoice,settled
ENT_INV_C00554_04_P,C00554,payment,129.0,2023-08-15,direct_debit,settled
ENT_INV_C00554_05_D,C00554,invoice_debit,-129.0,2023-08-12,invoice,settled
ENT_INV_C00554_05_P,C00554,payment,129.0,2023-09-15,direct_debit,settled
ENT_INV_C00554_06_D,C00554,invoice_debit,-129.0,2023-09-12,invoice,settled
ENT_INV_C00554_06_P,C00554,payment,129.0,2023-10-15,direct_debit,settled
ENT_INV_C00554_07_D,C00554,invoice_debit,-129.0,2023-10-12,invoice,settled
ENT_INV_C00554_07_P,C00554,payment,129.0,2023-11-15,direct_debit,settled
ENT_INV_C00554_08_D,C00554,invoice_debit,-129.0,2023-11-12,invoice,settled
ENT_INV_C00554_08_P,C00554,payment,129.0,2023-12-15,direct_debit,settled
ENT_INV_C00554_09_D,C00554,invoice_debit,-129.0,2023-12-12,invoice,settled
ENT_INV_C00554_09_P,C00554,payment,129.0,2024-01-15,direct_debit,settled
ENT_INV_C00554_10_D,C00554,invoice_debit,-129.0,2024-01-12,invoice,settled
ENT_INV_C00554_10_P,C00554,payment,129.0,2024-02-15,direct_debit,settled
ENT_INV_C00554_11_D,C00554,invoice_debit,-129.0,2024-02-12,invoice,settled
ENT_INV_C00554_11_P,C00554,payment,129.0,2024-03-15,direct_debit,settled
ENT_INV_C00554_12_D,C00554,invoice_debit,-129.0,2024-03-12,invoice,settled
ENT_INV_C00554_12_P,C00554,payment,129.0,2024-04-15,direct_debit,settled
ENT_INV_C00554_13_D,C00554,invoice_debit,-129.0,2024-04-12,invoice,settled
ENT_INV_C00554_13_P,C00554,payment,129.0,2024-05-15,direct_debit,settled
ENT_INV_C00554_14_D,C00554,invoice_debit,-129.0,2024-05-12,invoice,settled
ENT_INV_C00554_14_P,C00554,payment,129.0,2024-06-15,direct_debit,settled
ENT_INV_C00554_15_D,C00554,invoice_debit,-129.0,2024-06-12,invoice,settled
ENT_INV_C00554_15_P,C00554,payment,129.0,2024-07-15,direct_debit,settled
ENT_INV_C00554_16_D,C00554,invoice_debit,-129.0,2024-07-12,invoice,settled
ENT_INV_C00554_16_P,C00554,payment,129.0,2024-08-15,direct_debit,settled
ENT_INV_C00554_17_D,C00554,invoice_debit,-129.0,2024-08-12,invoice,settled
ENT_INV_C00554_17_P,C00554,payment,129.0,2024-09-15,direct_debit,settled
ENT_INV_C00554_18_D,C00554,invoice_debit,-129.0,2024-09-12,invoice,settled
ENT_INV_C00554_18_P,C00554,payment,129.0,2024-10-15,direct_debit,settled
ENT_INV_C00554_19_D,C00554,invoice_debit,-129.0,2024-10-12,invoice,settled
ENT_INV_C00554_19_P,C00554,payment,129.0,2024-11-15,direct_debit,settled
ENT_INV_C00554_20_D,C00554,invoice_debit,-129.0,2024-11-12,invoice,settled
ENT_INV_C00554_20_P,C00554,payment,129.0,2024-12-15,direct_debit,settled
ENT_INV_C00554_21_D,C00554,invoice_debit,-129.0,2024-12-12,invoice,settled
ENT_INV_C00554_21_P,C00554,payment,129.0,2025-01-15,direct_debit,settled
ENT_INV_C00554_22_D,C00554,invoice_debit,-129.0,2025-01-12,invoice,settled
ENT_INV_C00554_22_P,C00554,payment,129.0,2025-02-15,direct_debit,settled
ENT_INV_C00554_23_D,C00554,invoice_debit,-129.0,2025-02-12,invoice,settled
ENT_INV_C00554_23_P,C00554,payment,129.0,2025-03-15,direct_debit,settled
ENT_INV_C00555_00_D,C00555,invoice_debit,-99.0,2023-04-16,invoice,settled
ENT_INV_C00555_00_P,C00555,payment,99.0,2023-05-19,direct_debit,settled
ENT_INV_C00555_01_D,C00555,invoice_debit,-99.0,2023-05-16,invoice,settled
ENT_INV_C00555_01_P,C00555,payment,99.0,2023-06-19,direct_debit,settled
ENT_INV_C00555_02_D,C00555,invoice_debit,-99.0,2023-06-16,invoice,settled
ENT_INV_C00555_02_P,C00555,payment,99.0,2023-07-19,direct_debit,settled
ENT_INV_C00555_03_D,C00555,invoice_debit,-99.0,2023-07-16,invoice,settled
ENT_INV_C00555_03_P,C00555,payment,99.0,2023-08-19,direct_debit,settled
ENT_INV_C00555_04_D,C00555,invoice_debit,-99.0,2023-08-16,invoice,settled
ENT_INV_C00555_04_P,C00555,payment,99.0,2023-09-19,direct_debit,settled
ENT_INV_C00555_05_D,C00555,invoice_debit,-99.0,2023-09-16,invoice,settled
ENT_INV_C00555_05_P,C00555,payment,99.0,2023-10-19,direct_debit,settled
ENT_INV_C00555_06_D,C00555,invoice_debit,-99.0,2023-10-16,invoice,settled
ENT_INV_C00555_06_P,C00555,payment,99.0,2023-11-19,direct_debit,settled
ENT_INV_C00555_07_D,C00555,invoice_debit,-99.0,2023-11-16,invoice,settled
ENT_INV_C00555_07_P,C00555,payment,99.0,2023-12-19,direct_debit,settled
ENT_INV_C00555_08_D,C00555,invoice_debit,-99.0,2023-12-16,invoice,settled
ENT_INV_C00555_08_P,C00555,payment,99.0,2024-01-19,direct_debit,settled
ENT_INV_C00555_09_D,C00555,invoice_debit,-99.0,2024-01-16,invoice,settled
ENT_INV_C00555_09_P,C00555,payment,99.0,2024-02-19,direct_debit,settled
ENT_INV_C00555_10_D,C00555,invoice_debit,-99.0,2024-02-16,invoice,settled
ENT_INV_C00555_10_P,C00555,payment,99.0,2024-03-19,direct_debit,settled
ENT_INV_C00555_11_D,C00555,invoice_debit,-99.0,2024-03-16,invoice,settled
ENT_INV_C00555_11_P,C00555,payment,99.0,2024-04-19,direct_debit,settled
ENT_INV_C00555_12_D,C00555,invoice_debit,-99.0,2024-04-16,invoice,settled
ENT_INV_C00555_12_P,C00555,payment,99.0,2024-05-19,direct_debit,settled
ENT_INV_C00555_13_D,C00555,invoice_debit,-99.0,2024-05-16,invoice,settled
ENT_INV_C00555_13_P,C00555,payment,99.0,2024-06-19,direct_debit,settled
ENT_INV_C00555_14_D,C00555,invoice_debit,-99.0,2024-06-16,invoice,settled
ENT_INV_C00555_14_P,C00555,payment,99.0,2024-07-19,direct_debit,settled
ENT_INV_C00555_15_D,C00555,invoice_debit,-99.0,2024-07-16,invoice,settled
ENT_INV_C00555_15_P,C00555,payment,99.0,2024-08-19,direct_debit,settled
ENT_INV_C00555_16_D,C00555,invoice_debit,-99.0,2024-08-16,invoice,settled
ENT_INV_C00555_16_P,C00555,payment,99.0,2024-09-19,direct_debit,settled
ENT_INV_C00555_17_D,C00555,invoice_debit,-99.0,2024-09-16,invoice,settled
ENT_INV_C00555_17_P,C00555,payment,99.0,2024-10-19,direct_debit,settled
ENT_INV_C00555_18_D,C00555,invoice_debit,-99.0,2024-10-16,invoice,settled
ENT_INV_C00555_18_P,C00555,payment,99.0,2024-11-19,direct_debit,settled
ENT_INV_C00555_19_D,C00555,invoice_debit,-99.0,2024-11-16,invoice,settled
ENT_INV_C00555_19_P,C00555,payment,99.0,2024-12-19,direct_debit,settled
ENT_INV_C00555_20_D,C00555,invoice_debit,-99.0,2024-12-16,invoice,settled
ENT_INV_C00555_20_P,C00555,payment,99.0,2025-01-19,direct_debit,settled
ENT_INV_C00555_21_D,C00555,invoice_debit,-99.0,2025-01-16,invoice,settled
ENT_INV_C00555_21_P,C00555,payment,99.0,2025-02-19,direct_debit,settled
ENT_INV_C00555_22_D,C00555,invoice_debit,-99.0,2025-02-16,invoice,settled
ENT_INV_C00555_22_P,C00555,payment,99.0,2025-03-19,direct_debit,settled
ENT_INV_C00555_23_D,C00555,invoice_debit,-99.0,2025-03-16,invoice,settled
ENT_INV_C00555_23_P,C00555,payment,99.0,2025-04-19,direct_debit,settled
ENT_INV_C00556_00_D,C00556,invoice_debit,-59.0,2023-04-19,invoice,settled
ENT_INV_C00556_00_P,C00556,payment,59.0,2023-05-22,direct_debit,settled
ENT_INV_C00556_01_D,C00556,invoice_debit,-59.0,2023-05-19,invoice,settled
ENT_INV_C00556_01_P,C00556,payment,59.0,2023-06-22,direct_debit,settled
ENT_INV_C00556_02_D,C00556,invoice_debit,-59.0,2023-06-19,invoice,settled
ENT_INV_C00556_02_P,C00556,payment,59.0,2023-07-22,direct_debit,settled
ENT_INV_C00556_03_D,C00556,invoice_debit,-59.0,2023-07-19,invoice,settled
ENT_INV_C00556_03_P,C00556,payment,59.0,2023-08-22,direct_debit,settled
ENT_INV_C00556_04_D,C00556,invoice_debit,-59.0,2023-08-19,invoice,settled
ENT_INV_C00556_04_P,C00556,payment,59.0,2023-09-22,direct_debit,settled
ENT_INV_C00556_05_D,C00556,invoice_debit,-59.0,2023-09-19,invoice,settled
